,lmp_value,time,hour,day,month,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
6913,25.78201,2016-10-24 09:00:00,9,0,10,5,0.0,0.0,62.58,62.58,54.64,0.75,1017.94,4.44,123.0,0.0,10.0
6914,25.02192,2016-10-24 10:00:00,10,0,10,5,0.0,0.0,64.24,64.24,53.71,0.69,1018.17,4.71,160.0,0.0,10.0
6915,27.24241,2016-10-24 11:00:00,11,0,10,12,0.0,0.0,67.18,67.18,50.14,0.54,1018.3,8.62,215.0,0.27,10.0
6916,32.61574,2016-10-24 12:00:00,12,0,10,12,0.0,0.0,68.83,68.83,50.43,0.52,1018.47,9.11,199.0,0.28,10.0
6917,39.40975,2016-10-24 13:00:00,13,0,10,5,0.0,0.0,69.15,69.15,51.08,0.53,1018.02,12.29,192.0,0.0,10.0
6918,42.87855,2016-10-24 14:00:00,14,0,10,5,0.0,0.0,68.73,68.73,50.3,0.52,1017.55,10.4,203.0,0.16,10.0
6919,35.70865,2016-10-24 15:00:00,15,0,10,5,0.0,0.0,68.54,68.54,51.74,0.55,1017.44,10.69,214.0,0.04,10.0
6920,30.02708,2016-10-24 16:00:00,16,0,10,5,0.0,0.0,67.66,67.66,52.52,0.58,1017.69,10.51,235.0,0.23,10.0
6921,27.41248,2016-10-24 17:00:00,17,0,10,5,0.0,0.0,65.84,65.84,53.92,0.65,1017.36,8.44,250.0,0.22,10.0
6922,28.03598,2016-10-24 18:00:00,18,0,10,5,0.0,0.0,63.45,63.45,53.11,0.69,1017.31,7.2,255.0,0.21,9.77
6923,30.20853,2016-10-24 19:00:00,19,0,10,5,0.0,0.0,61.11,61.11,53.65,0.76,1017.87,3.08,237.0,0.18,10.0
6924,30.24732,2016-10-24 20:00:00,20,0,10,5,0.0,0.0,59.25,59.25,53.71,0.82,1018.52,3.0,1.0,0.17,9.9
6925,31.61076,2016-10-24 21:00:00,21,0,10,5,0.0,0.0,57.24,57.24,52.75,0.85,1018.85,0.88,86.0,0.17,9.9
6926,33.67652,2016-10-24 22:00:00,22,0,10,5,0.0,0.0,55.77,55.77,52.0,0.87,1019.21,1.58,62.0,0.0,10.0
6927,35.65617,2016-10-24 23:00:00,23,0,10,5,0.0,0.0,54.7,54.7,50.96,0.87,1019.54,3.47,139.0,0.04,10.0
6928,43.31301,2016-10-25 00:00:00,0,1,10,5,0.0,0.0,54.37,54.37,51.36,0.9,1019.51,4.36,135.0,0.0,9.51
6929,56.0466,2016-10-25 01:00:00,1,1,10,5,0.0,0.0,54.27,54.27,51.06,0.89,1019.4,2.83,91.0,0.01,10.0
6930,51.78691,2016-10-25 02:00:00,2,1,10,5,0.0,0.0,53.61,53.61,52.14,0.95,1019.52,4.45,134.0,0.0,9.71
6931,44.64889,2016-10-25 03:00:00,3,1,10,5,0.0,0.0,53.23,53.23,49.98,0.89,1019.22,4.75,131.0,0.0,10.0
6932,40.90401,2016-10-25 04:00:00,4,1,10,5,0.0,0.0,52.7,52.7,49.24,0.88,1019.1,3.52,93.0,0.01,10.0
6933,37.00535,2016-10-25 05:00:00,5,1,10,5,0.0,0.0,51.83,51.83,49.33,0.91,1019.32,2.73,87.0,0.0,10.0
6934,33.61382,2016-10-25 06:00:00,6,1,10,5,0.0,0.0,51.1,51.1,50.2,0.97,1019.45,3.08,112.0,0.0,8.92
6935,29.69694,2016-10-25 07:00:00,7,1,10,5,0.0,0.0,50.81,50.81,50.07,0.97,1019.6,3.02,86.0,0.04,10.0
6936,26.49076,2016-10-25 08:00:00,8,1,10,5,0.0,0.0,52.11,52.11,49.59,0.91,1020.33,2.91,90.0,0.04,8.92
6937,25.76835,2016-10-25 09:00:00,9,1,10,5,0.0,0.0,57.36,57.36,52.06,0.82,1021.03,4.45,88.0,0.04,8.92
6938,25.1884,2016-10-25 10:00:00,10,1,10,5,0.0,0.0,62.68,62.68,50.98,0.66,1021.13,4.05,83.0,0.04,10.0
6939,27.28115,2016-10-25 11:00:00,11,1,10,5,0.0,0.0,65.96,65.96,52.17,0.61,1021.25,1.81,254.0,0.0,10.0
6940,34.68337,2016-10-25 12:00:00,12,1,10,5,0.0,0.0,67.96,67.96,50.38,0.53,1020.96,2.45,204.0,0.0,10.0
6941,44.5307,2016-10-25 13:00:00,13,1,10,5,0.0,0.0,69.36,69.36,49.9,0.5,1020.13,4.92,279.0,0.04,10.0
6942,48.73593,2016-10-25 14:00:00,14,1,10,5,0.0,0.0,70.17,70.17,50.12,0.49,1019.09,6.55,275.0,0.04,10.0
6943,37.941,2016-10-25 15:00:00,15,1,10,5,0.0,0.0,70.58,70.58,50.23,0.49,1018.37,10.06,288.0,0.04,10.0
6944,31.75805,2016-10-25 16:00:00,16,1,10,5,0.0,0.0,69.16,69.16,50.42,0.51,1018.12,9.35,295.0,0.04,10.0
6945,29.01772,2016-10-25 17:00:00,17,1,10,5,0.0,0.0,66.04,66.04,51.71,0.6,1018.11,8.57,298.0,0.04,10.0
6946,28.81863,2016-10-25 18:00:00,18,1,10,5,0.0,0.0,62.53,62.53,53.83,0.73,1017.84,7.28,304.0,0.0,10.0
6947,30.75284,2016-10-25 19:00:00,19,1,10,5,0.0,0.0,59.92,59.92,54.46,0.82,1018.09,3.49,330.0,0.0,10.0
6948,29.1386,2016-10-25 20:00:00,20,1,10,5,0.0,0.0,58.42,58.42,55.95,0.91,1018.2,1.85,12.0,0.0,9.51
6949,30.36317,2016-10-25 21:00:00,21,1,10,5,0.0,0.0,56.69,56.69,53.5,0.89,1017.83,1.14,81.0,0.01,8.75
6950,32.7846,2016-10-25 22:00:00,22,1,10,5,0.0,0.0,55.27,55.27,51.22,0.86,1017.99,1.37,133.0,0.01,9.83
6951,36.46963,2016-10-25 23:00:00,23,1,10,5,0.0,0.0,54.79,54.79,51.19,0.88,1018.34,1.88,42.0,0.0,9.83
6952,45.86622,2016-10-26 00:00:00,0,2,10,5,0.0,0.0,53.28,53.28,49.21,0.86,1018.27,4.91,350.0,0.0,9.96
6953,62.15893,2016-10-26 01:00:00,1,2,10,5,0.0,0.0,52.38,52.38,47.05,0.82,1018.46,1.3,139.0,0.0,9.71
6954,55.43965,2016-10-26 02:00:00,2,2,10,5,0.0,0.0,51.61,51.61,46.63,0.83,1018.09,1.69,117.0,0.0,9.63
6955,48.0764,2016-10-26 03:00:00,3,2,10,5,0.0,0.0,51.35,51.35,47.04,0.85,1017.86,0.34,87.0,0.04,8.47
6956,43.18912,2016-10-26 04:00:00,4,2,10,5,0.0,0.0,50.93,50.93,47.26,0.87,1017.53,0.85,18.0,0.04,8.81
6957,38.70698,2016-10-26 05:00:00,5,2,10,5,0.0,0.0,51.33,51.33,47.79,0.88,1017.71,1.16,154.0,0.0,9.19
6958,34.13257,2016-10-26 06:00:00,6,2,10,5,0.0,0.0,51.24,51.24,48.8,0.91,1018.29,0.61,1.0,0.04,3.78
6959,32.93736,2016-10-26 07:00:00,7,2,10,5,0.0,0.0,51.88,51.88,49.55,0.92,1018.96,3.32,343.0,0.14,3.8
6960,31.16294,2016-10-26 08:00:00,8,2,10,5,0.0,0.0,52.6,52.6,50.21,0.92,1019.47,3.09,15.0,0.0,4.07
6961,29.36965,2016-10-26 09:00:00,9,2,10,5,0.0,0.0,54.55,54.55,51.94,0.91,1020.02,4.71,17.0,0.0,5.53
6962,29.21107,2016-10-26 10:00:00,10,2,10,5,0.0,0.0,58.07,58.07,52.59,0.82,1019.99,3.71,23.0,0.0,8.17
6963,31.11196,2016-10-26 11:00:00,11,2,10,5,0.0,0.0,60.75,60.75,53.82,0.78,1019.6,1.25,6.0,0.24,9.35
6964,34.84762,2016-10-26 12:00:00,12,2,10,5,0.0,0.0,63.29,63.29,51.88,0.66,1019.03,4.29,323.0,0.21,8.92
6965,44.41992,2016-10-26 13:00:00,13,2,10,5,0.0,0.0,66.34,66.34,51.67,0.59,1018.08,2.7,339.0,0.21,9.51
6966,50.15745,2016-10-26 14:00:00,14,2,10,5,0.0,0.0,69.69,69.69,50.31,0.5,1016.66,2.67,351.0,0.2,9.51
6967,36.56695,2016-10-26 15:00:00,15,2,10,5,0.0,0.0,70.54,70.54,51.84,0.52,1015.86,4.25,296.0,0.0,7.29
6968,31.01652,2016-10-26 16:00:00,16,2,10,5,0.0,0.0,72.28,72.28,50.6,0.46,1015.24,3.98,272.0,0.19,10.0
6969,28.54428,2016-10-26 17:00:00,17,2,10,5,0.0,0.0,70.67,70.67,50.0,0.48,1014.93,6.07,280.0,0.21,10.0
6970,28.09324,2016-10-26 18:00:00,18,2,10,5,0.0,0.0,64.53,64.53,51.06,0.62,1014.78,7.26,304.0,0.17,9.42
6971,30.02771,2016-10-26 19:00:00,19,2,10,5,0.0,0.0,60.05,60.05,54.56,0.82,1015.52,5.01,265.0,0.17,9.9
6972,30.63764,2016-10-26 20:00:00,20,2,10,5,0.0,0.0,58.24,58.24,53.87,0.85,1016.26,4.05,325.0,0.04,9.41
6973,31.42668,2016-10-26 21:00:00,21,2,10,5,0.0,0.0,57.71,57.71,54.25,0.88,1016.26,1.81,32.0,0.23,9.77
6974,35.29228,2016-10-26 22:00:00,22,2,10,5,0.0,0.0,56.55,56.55,53.34,0.89,1016.28,0.98,354.0,0.03,9.51
6975,36.52589,2016-10-26 23:00:00,23,2,10,5,0.0,0.0,54.71,54.71,51.59,0.89,1016.78,2.9,340.0,0.03,7.2
6976,49.46932,2016-10-27 00:00:00,0,3,10,5,0.0,0.0,53.63,53.63,50.89,0.9,1016.63,3.01,346.0,0.0,3.86
6977,65.9993,2016-10-27 01:00:00,1,3,10,5,0.0,0.0,54.58,54.58,52.19,0.92,1016.61,2.02,21.0,0.13,2.78
6978,56.46029,2016-10-27 02:00:00,2,3,10,12,0.0,0.0,53.46,53.46,51.02,0.91,1016.07,2.46,69.0,0.26,5.26
6979,47.55957,2016-10-27 03:00:00,3,3,10,5,0.0,0.0,52.37,52.37,49.99,0.92,1015.81,0.83,314.0,0.0,9.14
6980,42.80295,2016-10-27 04:00:00,4,3,10,5,0.0011,0.11,52.66,52.66,50.34,0.92,1015.17,1.53,73.0,0.04,10.0
6981,38.29111,2016-10-27 05:00:00,5,3,10,5,0.0,0.0,52.57,52.57,50.19,0.92,1015.1,2.82,122.0,0.04,10.0
6982,33.60842,2016-10-27 06:00:00,6,3,10,5,0.0,0.0,53.24,53.24,50.24,0.9,1015.26,1.19,64.0,0.04,10.0
6983,31.9648,2016-10-27 07:00:00,7,3,10,5,0.0,0.0,52.29,52.29,50.93,0.95,1016.15,0.68,24.0,0.04,10.0
6984,29.39829,2016-10-27 08:00:00,8,3,10,5,0.0,0.0,53.45,53.45,50.5,0.9,1016.59,2.92,325.0,0.09,10.0
6985,27.64884,2016-10-27 09:00:00,9,3,10,5,0.0,0.0,56.37,56.37,51.46,0.84,1017.28,4.62,38.0,0.09,9.51
6986,27.05605,2016-10-27 10:00:00,10,3,10,5,0.0,0.0,59.97,59.97,54.19,0.81,1017.06,3.24,93.0,0.15,7.55
6987,29.19188,2016-10-27 11:00:00,11,3,10,12,0.0,0.0,68.87,68.87,49.09,0.49,1015.94,2.75,88.0,0.5,10.0
6988,33.26646,2016-10-27 12:00:00,12,3,10,5,0.0,0.0,73.12,73.12,42.97,0.34,1015.32,1.34,180.0,0.11,10.0
6989,42.92939,2016-10-27 13:00:00,13,3,10,5,0.0,0.0,74.65,74.65,43.42,0.33,1014.32,4.52,260.0,0.23,10.0
6990,51.89654,2016-10-27 14:00:00,14,3,10,12,0.0,0.0,73.5,73.5,43.86,0.35,1013.66,6.47,288.0,0.25,10.0
6991,42.81146,2016-10-27 15:00:00,15,3,10,12,0.0,0.0,72.15,72.15,46.44,0.4,1013.29,5.76,288.0,0.31,10.0
6992,37.38598,2016-10-27 16:00:00,16,3,10,12,0.0208,0.52,65.36,65.36,51.75,0.61,1013.79,11.64,267.0,0.31,6.64
6993,34.76312,2016-10-27 17:00:00,17,3,10,7,0.0463,0.86,61.56,61.56,56.94,0.85,1015.74,8.97,323.0,1.0,7.03
6994,34.38944,2016-10-27 18:00:00,18,3,10,7,0.035,0.76,60.06,60.19,58.37,0.94,1014.22,6.74,16.0,0.31,5.37
6995,36.50374,2016-10-27 19:00:00,19,3,10,12,0.0185,0.86,59.93,59.95,57.6,0.92,1014.21,3.73,318.0,0.31,8.33
6996,37.41621,2016-10-27 20:00:00,20,3,10,9,0.0575,0.86,59.41,59.57,58.33,0.96,1014.28,1.75,28.0,0.0,4.42
6997,38.03659,2016-10-27 21:00:00,21,3,10,9,0.0726,0.9,59.46,59.67,58.62,0.97,1013.6,2.43,76.0,0.0,6.41
6998,41.1613,2016-10-27 22:00:00,22,3,10,7,0.0457,0.76,59.18,59.4,58.6,0.98,1013.71,3.23,294.0,0.0,5.98
6999,42.90867,2016-10-27 23:00:00,23,3,10,6,0.0116,0.73,59.73,59.99,59.03,0.98,1012.22,1.97,22.0,1.0,8.74
7000,49.83797,2016-10-28 00:00:00,0,4,10,7,0.0311,0.34,60.53,60.88,59.89,0.98,1012.81,4.82,275.0,0.0,6.67
7001,67.61195,2016-10-28 01:00:00,1,4,10,9,0.1396,0.86,61.28,61.73,60.81,0.98,1013.68,10.03,295.0,0.0,3.42
7002,54.52734,2016-10-28 02:00:00,2,4,10,9,0.1005,0.9,60.82,61.18,60.11,0.98,1013.89,3.5,2.0,0.0,4.61
7003,46.86613,2016-10-28 03:00:00,3,4,10,7,0.0457,0.94,61.47,61.89,60.71,0.97,1010.63,11.37,100.0,0.31,7.75
7004,42.91417,2016-10-28 04:00:00,4,4,10,12,0.0016,0.08,62.65,62.96,60.44,0.92,1010.14,8.67,127.0,0.27,10.0
7005,38.56261,2016-10-28 05:00:00,5,4,10,2,0.0012,0.08,62.44,62.62,59.45,0.9,1010.41,5.91,187.0,0.65,9.96
7006,33.55676,2016-10-28 06:00:00,6,4,10,12,0.0004,0.04,61.9,62.1,59.45,0.92,1011.74,2.98,243.0,0.31,8.95
7007,31.32356,2016-10-28 07:00:00,7,4,10,5,0.0037,0.19,61.3,61.67,60.33,0.97,1012.16,5.35,274.0,0.0,7.31
7008,27.54408,2016-10-28 08:00:00,8,4,10,5,0.0229,0.86,60.74,61.16,60.45,0.99,1012.95,3.44,271.0,0.0,3.14
7009,25.61772,2016-10-28 09:00:00,9,4,10,5,0.0214,0.77,61.3,61.67,60.34,0.97,1014.12,6.75,260.0,0.0,5.19
7010,24.37603,2016-10-28 10:00:00,10,4,10,5,0.0,0.0,62.76,63.11,60.75,0.93,1014.78,1.7,210.0,0.0,8.69
7011,25.33282,2016-10-28 11:00:00,11,4,10,6,0.0,0.0,63.34,63.42,59.1,0.86,1014.94,5.86,172.0,1.0,7.51
7012,31.88455,2016-10-28 12:00:00,12,4,10,12,0.0021,0.21,64.48,64.48,58.22,0.8,1014.84,4.07,216.0,0.31,9.9
7013,39.64626,2016-10-28 13:00:00,13,4,10,12,0.0156,0.52,64.26,64.76,62.18,0.93,1014.61,3.06,202.0,0.31,5.74
7014,49.8104,2016-10-28 14:00:00,14,4,10,9,0.0624,0.52,65.84,65.96,60.11,0.82,1014.17,1.0,167.0,0.31,7.29
7015,43.38048,2016-10-28 15:00:00,15,4,10,5,0.0,0.0,66.88,67.2,61.82,0.84,1013.77,4.25,205.0,0.0,10.0
7016,37.41568,2016-10-28 16:00:00,16,4,10,5,0.0,0.0,66.45,66.68,60.95,0.82,1013.8,3.37,235.0,0.22,7.67
7017,35.39842,2016-10-28 17:00:00,17,4,10,2,0.0156,0.52,65.93,65.93,58.75,0.78,1013.86,7.1,224.0,0.73,10.0
7018,33.65461,2016-10-28 18:00:00,18,4,10,5,0.0,0.0,64.13,64.13,57.69,0.8,1013.8,3.53,215.0,0.15,10.0
7019,35.93915,2016-10-28 19:00:00,19,4,10,5,0.0,0.0,62.29,62.29,57.58,0.85,1014.18,3.98,160.0,0.19,10.0
7020,35.03947,2016-10-28 20:00:00,20,4,10,5,0.0,0.0,60.56,60.56,56.91,0.88,1014.79,3.04,158.0,0.01,10.0
7021,35.56397,2016-10-28 21:00:00,21,4,10,5,0.0,0.0,60.16,60.16,57.41,0.91,1014.98,2.98,148.0,0.0,9.9
7022,36.79953,2016-10-28 22:00:00,22,4,10,5,0.0,0.0,59.16,59.16,56.52,0.91,1015.27,4.28,131.0,0.19,8.92
7023,38.49944,2016-10-28 23:00:00,23,4,10,5,0.0,0.0,58.04,58.04,55.68,0.92,1015.5,4.34,116.0,0.2,7.61
7024,46.68908,2016-10-29 00:00:00,0,5,10,5,0.0,0.0,57.88,57.88,55.43,0.92,1015.47,3.82,116.0,0.0,10.0
7025,61.0157,2016-10-29 01:00:00,1,5,10,5,0.0,0.0,56.84,56.84,54.72,0.93,1015.46,4.53,119.0,0.01,10.0
7026,53.53594,2016-10-29 02:00:00,2,5,10,5,0.0,0.0,56.93,56.93,54.59,0.92,1015.54,4.99,131.0,0.02,10.0
7027,45.31447,2016-10-29 03:00:00,3,5,10,5,0.0,0.0,56.44,56.44,54.15,0.92,1015.33,3.3,134.0,0.03,10.0
7028,40.56869,2016-10-29 04:00:00,4,5,10,5,0.0,0.0,56.28,56.28,53.99,0.92,1015.26,4.61,144.0,0.04,10.0
7029,36.83431,2016-10-29 05:00:00,5,5,10,5,0.0,0.0,55.96,55.96,53.72,0.92,1015.44,4.18,150.0,0.08,9.36
7030,33.3715,2016-10-29 06:00:00,6,5,10,12,0.0,0.0,56.62,56.62,54.4,0.92,1015.77,5.05,119.0,0.27,10.0
7031,30.62624,2016-10-29 07:00:00,7,5,10,5,0.0,0.0,56.15,56.15,53.85,0.92,1016.13,4.07,148.0,0.2,9.38
7032,29.27614,2016-10-29 08:00:00,8,5,10,5,0.0,0.0,57.88,57.88,55.4,0.91,1016.47,4.25,121.0,0.21,9.27
7033,27.10233,2016-10-29 09:00:00,9,5,10,5,0.0,0.0,60.19,60.19,56.83,0.89,1017.19,4.64,119.0,0.23,9.44
7034,27.32732,2016-10-29 10:00:00,10,5,10,5,0.0,0.0,62.79,62.79,58.22,0.85,1017.32,3.62,153.0,0.22,10.0
7035,28.57724,2016-10-29 11:00:00,11,5,10,5,0.0,0.0,65.46,65.46,56.26,0.72,1017.1,4.94,176.0,0.21,10.0
7036,30.88021,2016-10-29 12:00:00,12,5,10,5,0.0,0.0,67.88,67.88,56.82,0.68,1016.7,3.17,237.0,0.18,10.0
7037,34.72322,2016-10-29 13:00:00,13,5,10,5,0.0,0.0,68.86,68.86,57.07,0.66,1015.91,6.31,271.0,0.19,10.0
7038,37.55293,2016-10-29 14:00:00,14,5,10,12,0.0,0.0,68.03,68.03,59.51,0.74,1015.4,4.16,277.0,0.25,10.0
7039,35.24626,2016-10-29 15:00:00,15,5,10,5,0.0,0.0,67.42,67.43,59.57,0.76,1014.97,6.57,302.0,0.24,10.0
7040,23.52792,2016-10-29 16:00:00,16,5,10,12,0.0,0.0,65.92,66.04,60.11,0.82,1014.92,4.9,266.0,0.26,10.0
7041,22.23348,2016-10-29 17:00:00,17,5,10,12,0.0,0.0,64.01,64.1,59.38,0.85,1014.78,4.83,270.0,0.56,9.77
7042,23.55905,2016-10-29 18:00:00,18,5,10,5,0.0,0.0,62.6,62.6,57.43,0.83,1014.73,3.4,272.0,0.16,10.0
7043,26.27251,2016-10-29 19:00:00,19,5,10,5,0.0,0.0,61.54,61.54,57.66,0.87,1014.86,4.54,295.0,0.0,9.91
7044,28.57016,2016-10-29 20:00:00,20,5,10,5,0.0,0.0,60.45,60.45,57.17,0.89,1015.28,3.3,285.0,0.0,10.0
7045,29.32598,2016-10-29 21:00:00,21,5,10,5,0.0,0.0,60.13,60.13,57.53,0.91,1015.4,4.4,310.0,0.19,5.77
7046,32.10403,2016-10-29 22:00:00,22,5,10,12,0.0,0.0,59.43,59.43,57.02,0.92,1015.7,1.05,266.0,0.31,5.95
7047,35.95587,2016-10-29 23:00:00,23,5,10,6,0.0,0.0,59.87,59.87,57.46,0.92,1015.6,2.91,249.0,1.0,6.64
7048,44.23823,2016-10-30 00:00:00,0,6,10,5,0.0,0.0,59.74,59.74,57.47,0.92,1015.21,1.31,266.0,0.0,6.73
7049,58.0727,2016-10-30 01:00:00,1,6,10,5,0.0,0.0,59.61,59.62,57.43,0.93,1015.04,1.25,252.0,0.0,6.75
7050,53.48981,2016-10-30 02:00:00,2,6,10,5,0.0,0.0,59.76,59.76,57.33,0.92,1014.71,2.76,246.0,0.0,5.33
7051,45.37111,2016-10-30 03:00:00,3,6,10,5,0.0,0.0,59.2,59.2,56.84,0.92,1014.47,1.71,200.0,0.0,6.5
7052,39.92875,2016-10-30 04:00:00,4,6,10,5,0.0,0.0,59.15,59.15,56.88,0.92,1014.01,2.77,184.0,0.0,5.01
7053,35.41293,2016-10-30 05:00:00,5,6,10,6,0.0,0.0,59.58,59.58,57.31,0.92,1013.7,1.69,168.0,1.0,8.23
7054,32.58856,2016-10-30 06:00:00,6,6,10,5,0.0008,0.04,59.76,59.76,57.45,0.92,1014.15,3.88,168.0,0.0,9.13
7055,31.83025,2016-10-30 07:00:00,7,6,10,5,0.0012,0.08,59.81,59.81,57.42,0.92,1014.35,3.25,138.0,0.0,9.54
7056,29.89364,2016-10-30 08:00:00,8,6,10,5,0.0,0.0,60.44,60.44,57.4,0.9,1014.53,7.43,148.0,0.0,10.0
7057,29.34757,2016-10-30 09:00:00,9,6,10,5,0.0,0.0,61.31,61.31,56.92,0.85,1015.05,8.0,163.0,0.0,10.0
7058,28.70593,2016-10-30 10:00:00,10,6,10,5,0.0,0.0,62.12,62.12,56.85,0.83,1015.93,8.4,168.0,0.0,9.32
7059,28.53215,2016-10-30 11:00:00,11,6,10,6,0.0126,0.63,61.4,61.47,58.48,0.9,1016.46,6.59,188.0,1.0,5.32
7060,29.36606,2016-10-30 12:00:00,12,6,10,12,0.0216,0.62,62.19,62.28,58.8,0.89,1016.92,8.46,182.0,0.31,5.66
7061,31.38206,2016-10-30 13:00:00,13,6,10,12,0.0019,0.19,63.84,63.84,57.17,0.79,1016.66,9.37,181.0,0.31,9.14
7062,32.75542,2016-10-30 14:00:00,14,6,10,12,0.0068,0.12,65.91,65.91,53.8,0.65,1016.31,10.77,210.0,0.31,9.36
7063,31.21807,2016-10-30 15:00:00,15,6,10,12,0.0048,0.12,66.02,66.02,55.34,0.68,1015.95,11.12,234.0,0.31,9.49
7064,21.72772,2016-10-30 16:00:00,16,6,10,12,0.0008,0.08,63.83,63.83,58.23,0.82,1016.21,9.42,232.0,0.31,10.0
7065,17.84633,2016-10-30 17:00:00,17,6,10,5,0.0,0.0,63.79,63.79,57.06,0.79,1016.64,7.44,232.0,0.16,10.0
7066,14.94434,2016-10-30 18:00:00,18,6,10,5,0.0017,0.09,62.62,62.62,57.04,0.82,1016.93,5.89,226.0,0.22,9.65
7067,12.85059,2016-10-30 19:00:00,19,6,10,5,0.0,0.0,61.66,61.66,57.56,0.86,1017.65,3.91,243.0,0.0,9.65
7068,14.86594,2016-10-30 20:00:00,20,6,10,12,0.0,0.0,60.26,60.26,57.15,0.89,1018.39,4.06,255.0,0.3,10.0
7069,19.84846,2016-10-30 21:00:00,21,6,10,5,0.0,0.0,58.84,58.84,55.64,0.89,1018.87,3.19,331.0,0.22,8.73
7070,22.7412,2016-10-30 22:00:00,22,6,10,12,0.0,0.0,57.22,57.22,55.19,0.93,1019.36,1.78,355.0,0.28,6.66
7071,29.22124,2016-10-30 23:00:00,23,6,10,5,0.0,0.0,56.61,56.61,54.53,0.93,1019.47,3.16,14.0,0.24,5.64
7072,40.60124,2016-10-31 00:00:00,0,0,10,5,0.0,0.0,55.56,55.56,53.64,0.93,1019.6,1.55,28.0,0.08,5.11
7073,50.44787,2016-10-31 01:00:00,1,0,10,5,0.0,0.0,54.55,54.55,54.21,0.99,1019.3,4.37,25.0,0.08,2.25
7074,50.25705,2016-10-31 02:00:00,2,0,10,5,0.0011,0.11,54.78,54.78,52.7,0.93,1019.03,3.4,13.0,0.0,2.06
7075,44.81149,2016-10-31 03:00:00,3,0,10,14,0.0,0.0,53.01,53.01,50.88,0.92,1018.82,1.73,321.0,0.0,1.41
7076,38.55811,2016-10-31 04:00:00,4,0,10,14,0.0,0.0,52.98,52.98,50.89,0.93,1018.28,3.09,73.0,0.0,1.62
7077,33.17378,2016-10-31 05:00:00,5,0,10,5,0.0,0.0,52.86,52.86,50.76,0.93,1018.48,2.03,343.0,0.23,2.9
7078,28.59205,2016-10-31 06:00:00,6,0,10,5,0.001,0.1,52.23,52.23,50.25,0.93,1018.71,1.46,351.0,0.21,2.63
7079,27.41177,2016-10-31 07:00:00,7,0,10,12,0.0,0.0,51.55,51.55,49.45,0.93,1018.78,3.84,26.0,0.31,2.33
7080,25.77966,2016-10-31 08:00:00,8,0,10,12,0.0,0.0,51.72,51.72,49.7,0.93,1018.83,3.8,8.0,0.28,6.35
7081,24.27957,2016-10-31 09:00:00,9,0,10,12,0.0,0.0,54.71,54.71,52.38,0.92,1019.46,4.83,348.0,0.28,8.14
7082,24.19105,2016-10-31 10:00:00,10,0,10,5,0.0,0.0,58.03,58.03,52.59,0.82,1019.9,4.19,322.0,0.11,10.0
7083,26.16333,2016-10-31 11:00:00,11,0,10,12,0.0,0.0,61.02,61.02,52.2,0.73,1020.06,5.54,312.0,0.29,10.0
7084,30.35995,2016-10-31 12:00:00,12,0,10,12,0.0,0.0,63.98,63.98,53.55,0.69,1019.59,9.01,310.0,0.29,9.51
7085,37.20217,2016-10-31 13:00:00,13,0,10,12,0.0,0.0,63.78,63.78,52.69,0.67,1018.99,9.9,309.0,0.28,10.0
7086,135.47394,2016-10-31 14:00:00,14,0,10,5,0.0,0.0,64.45,64.45,52.49,0.65,1017.87,11.97,299.0,0.21,10.0
7087,130.37951,2016-10-31 15:00:00,15,0,10,5,0.0,0.0,65.12,65.12,52.0,0.63,1016.77,11.8,296.0,0.05,10.0
7088,28.73073,2016-10-31 16:00:00,16,0,10,5,0.0,0.0,64.84,64.84,51.83,0.63,1016.36,15.41,298.0,0.21,10.0
7089,24.34877,2016-10-31 17:00:00,17,0,10,4,0.0,0.0,61.88,61.88,53.33,0.74,1016.22,17.41,301.0,0.25,9.12
7090,22.93553,2016-10-31 18:00:00,18,0,10,12,0.0,0.0,60.02,60.02,54.03,0.81,1016.33,14.23,305.0,0.27,9.28
7091,23.47685,2016-10-31 19:00:00,19,0,10,12,0.0,0.0,58.81,58.81,52.43,0.79,1016.47,9.26,314.0,0.27,10.0
7092,24.06831,2016-10-31 20:00:00,20,0,10,5,0.0,0.0,57.39,57.39,51.94,0.82,1017.15,8.15,317.0,0.01,9.41
7093,24.17242,2016-10-31 21:00:00,21,0,10,5,0.0,0.0,56.66,56.66,52.04,0.84,1017.67,7.63,333.0,0.09,8.81
7094,26.12551,2016-10-31 22:00:00,22,0,10,5,0.0,0.0,55.4,55.4,52.08,0.89,1018.14,6.47,326.0,0.08,9.41
7095,30.18265,2016-10-31 23:00:00,23,0,10,5,0.0,0.0,54.07,54.07,50.65,0.88,1018.05,5.15,346.0,0.07,9.25
7096,39.77806,2016-11-01 00:00:00,0,1,11,5,0.0,0.0,53.21,53.21,50.25,0.9,1018.1,4.38,349.0,0.0,8.81
7097,50.18965,2016-11-01 01:00:00,1,1,11,5,0.0,0.0,53.25,53.25,50.33,0.9,1018.05,4.53,334.0,0.01,8.81
7098,48.09196,2016-11-01 02:00:00,2,1,11,5,0.0,0.0,53.24,53.24,50.35,0.9,1017.99,4.06,2.0,0.22,8.92
7099,40.03575,2016-11-01 03:00:00,3,1,11,5,0.0,0.0,53.36,53.36,50.42,0.9,1017.78,3.85,16.0,0.0,8.92
