Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 11/18  11:00:00,0.926388133,5.454407813,0,4.469356754,0.119669139,0.119669139,0.119669139,0.090629363,0.018777379,0.399725262,0.282238991,0.965609363
 11/18  12:00:00,0.912022652,4.135397816,0,3.268652275,0.087519709,0.087519709,0.087519709,0.090629363,0.018777379,0.417422741,0.282325461,0.847297888
 11/18  13:00:00,0.867906719,3.091337799,0,2.315502063,0.061998662,0.061998662,0.061998662,0.090629363,0.018777379,0.40358372,0.277569596,0.756715686
 11/18  14:00:00,0.821794103,2.37611229,0,1.655664119,0.044331189,0.044331189,0.044331189,0.090629363,0.018777379,0.365540376,0.287167797,0.70066696
 11/18  15:00:00,0.816111591,2.136514193,0,1.467961722,0.039305369,0.039305369,0.039305369,0.101291641,0.020986482,0.33584236,0.303337739,0.647657412
 11/18  16:00:00,0.895795446,2.267945891,0,1.59229729,0.042634512,0.042634512,0.042634512,0.143940752,0.02982291,0.343849828,0.320199443,0.653592045
 11/18  17:00:00,1.152967923,2.626075112,0,1.87821648,0.050290134,0.050290134,0.050290134,0.26122581,0.054123048,0.39324111,0.378739822,0.721769591
 11/18  18:00:00,1.613261546,4.412806686,0,3.523655707,0.094347546,0.094347546,0.094347546,0.46380916,0.096096026,0.483552459,0.460108355,0.857456963
 11/18  19:00:00,1.826201023,3.977331608,0,2.951255079,0.079021249,0.079021249,0.079021249,0.634405538,0.131441695,0.436445739,0.499538802,0.991666394
 11/18  20:00:00,1.733432822,4.132893961,0,3.077186286,0.082393117,0.082393117,0.082393117,0.634405538,0.131441695,0.354222199,0.515622274,1.02018965
 11/18  21:00:00,1.661533147,4.319204298,0,3.335169375,0.089300736,0.089300736,0.089300736,0.586425287,0.12150073,0.315609714,0.533348681,0.947295835
 11/18  22:00:00,1.539427487,4.835534255,0,3.949800849,0.105757784,0.105757784,0.105757784,0.495795925,0.102723337,0.298905481,0.520896961,0.849852039
 11/18  23:00:00,1.272108745,5.32122884,0,4.589105694,0.122875473,0.122875473,0.122875473,0.367848589,0.076214096,0.239053022,0.450769564,0.701072422
 11/18  24:00:00,1.010883215,5.747333446,0,5.184816583,0.138825913,0.138825913,0.138825913,0.255894671,0.053018496,0.156085771,0.391710364,0.535534361
 11/19  01:00:00,0.756462681,6.31197738,0,5.929007234,0.15875197,0.15875197,0.15875197,0.133278474,0.027613807,0.097466295,0.324004135,0.360651507
 11/19  02:00:00,0.658907293,6.583205553,0,6.277861808,0.168092716,0.168092716,0.168092716,0.079967085,0.016568276,0.080608754,0.298322463,0.284794159
 11/19  03:00:00,0.616777029,6.83875589,0,6.554471279,0.175499065,0.175499065,0.175499065,0.05331139,0.01104552,0.066709403,0.294863651,0.26397328
 11/19  04:00:00,0.605006181,6.876488937,0,6.586653816,0.176360768,0.176360768,0.176360768,0.05331139,0.01104552,0.058227425,0.290713078,0.269809698
 11/19  05:00:00,0.603335735,6.847058189,0,6.496666584,0.173951317,0.173951317,0.173951317,0.05331139,0.01104552,0.069948156,0.279731353,0.331122644
 11/19  06:00:00,0.650887894,6.908034292,0,6.291022573,0.168445101,0.168445101,0.168445101,0.058642536,0.012150073,0.084144476,0.312157707,0.595509107
 11/19  07:00:00,0.815460411,7.569554896,0,6.453205646,0.17278763,0.17278763,0.17278763,0.101291641,0.020986482,0.144379125,0.360667534,1.091505097
 11/19  08:00:00,1.038514392,7.022255068,0,5.763104371,0.154309842,0.154309842,0.154309842,0.197252142,0.040868427,0.232499704,0.383236277,1.232751923
 11/19  09:00:00,1.022534205,6.694037991,0,5.467563498,0.146396596,0.146396596,0.146396596,0.191921003,0.039763875,0.305100596,0.324004135,1.204155855
 11/19  10:00:00,0.925368084,5.839763278,0,4.723890788,0.126484408,0.126484408,0.126484408,0.10662278,0.022091034,0.379068143,0.27575372,1.096877523
 11/19  11:00:00,0.949869705,6.331991849,0,5.346337446,0.143150711,0.143150711,0.143150711,0.090629363,0.018777379,0.399725262,0.282238991,0.966212706
 11/19  12:00:00,0.94037723,5.194883316,0,4.327628105,0.115874287,0.115874287,0.115874287,0.090629363,0.018777379,0.417422741,0.282325461,0.847807557
 11/19  13:00:00,0.914773356,4.842129405,0,4.065859149,0.1088653,0.1088653,0.1088653,0.090629363,0.018777379,0.40358372,0.277569596,0.757150205
 11/19  14:00:00,0.884188284,4.706746597,0,3.985937882,0.10672537,0.10672537,0.10672537,0.090629363,0.018777379,0.365540376,0.287167797,0.701027504
 11/19  15:00:00,0.880435483,4.539067607,0,3.870305596,0.103629261,0.103629261,0.103629261,0.101291641,0.020986482,0.33584236,0.303337739,0.647866952
 11/19  16:00:00,0.952473437,4.384964538,0,3.709084982,0.099312503,0.099312503,0.099312503,0.143940752,0.02982291,0.343849828,0.320199443,0.653823
 11/19  17:00:00,1.19840447,4.323366229,0,3.575163084,0.095726681,0.095726681,0.095726681,0.26122581,0.054123048,0.39324111,0.378739822,0.722114104
 11/19  18:00:00,1.644111385,5.565559749,0,4.675823587,0.125197386,0.125197386,0.125197386,0.46380916,0.096096026,0.483552459,0.460108355,0.858042147
 11/19  19:00:00,1.846169145,4.72373019,0,3.697016785,0.098989371,0.098989371,0.098989371,0.634405538,0.131441695,0.436445739,0.499538802,0.99230327
 11/19  20:00:00,1.745123514,4.570160317,0,3.513805719,0.094083808,0.094083808,0.094083808,0.634405538,0.131441695,0.354222199,0.515622274,1.020836573
 11/19  21:00:00,1.666651403,4.510943563,0,3.526323998,0.094418991,0.094418991,0.094418991,0.586425287,0.12150073,0.315609714,0.533348681,0.947880477
 11/19  22:00:00,1.531433535,4.537472752,0,3.651245803,0.097763831,0.097763831,0.097763831,0.495795925,0.102723337,0.298905481,0.520896961,0.850345583
 11/19  23:00:00,1.255386463,4.697048509,0,3.964568379,0.106153191,0.106153191,0.106153191,0.367848589,0.076214096,0.239053022,0.450769564,0.701429406
 11/19  24:00:00,0.986851604,4.849999048,0,4.287293282,0.114794303,0.114794303,0.114794303,0.255894671,0.053018496,0.156085771,0.391710364,0.535723265
 11/20  01:00:00,0.714398078,4.973060173,0,4.603506065,0.12326105,0.12326105,0.12326105,0.133278474,0.027613807,0.090892612,0.324004135,0.34723547
 11/20  02:00:00,0.615026669,5.084603539,0,4.786437165,0.128159116,0.128159116,0.128159116,0.079967085,0.016568276,0.07666173,0.298322463,0.277616786
 11/20  03:00:00,0.57133108,5.233668498,0,4.954697049,0.132664354,0.132664354,0.132664354,0.05331139,0.01104552,0.064098165,0.294863651,0.258660119
 11/20  04:00:00,0.562386663,5.33006769,0,5.04591111,0.135106654,0.135106654,0.135106654,0.05331139,0.01104552,0.056862021,0.290713078,0.264131156
 11/20  05:00:00,0.563199469,5.436345755,0,5.097434118,0.136486207,0.136486207,0.136486207,0.05331139,0.01104552,0.067277,0.279731353,0.319642675
 11/20  06:00:00,0.612665129,5.600721329,0,5.016495223,0.13431903,0.13431903,0.13431903,0.058642536,0.012150073,0.080047784,0.312157707,0.562723494
 11/20  07:00:00,0.760320643,5.832044039,0,4.790704403,0.128273374,0.128273374,0.128273374,0.101291641,0.020986482,0.133753612,0.360667534,1.016495482
 11/20  08:00:00,1.001653617,6.344676613,0,5.176768735,0.138610429,0.138610429,0.138610429,0.197252142,0.040868427,0.211338342,0.383236277,1.141509103
 11/20  09:00:00,0.973404573,5.975187633,0,4.844144733,0.129704264,0.129704264,0.129704264,0.191921003,0.039763875,0.272663295,0.324004135,1.108724262
 11/20  10:00:00,0.878183206,5.671368574,0,4.64345079,0.124330589,0.124330589,0.124330589,0.10662278,0.022091034,0.334037085,0.27575372,1.008922818
 11/20  11:00:00,0.89473495,6.098897437,0,5.188785567,0.138932185,0.138932185,0.138932185,0.090629363,0.018777379,0.348809033,0.282238991,0.890670174
 11/20  12:00:00,0.880991465,4.874606887,0,4.070041387,0.108977281,0.108977281,0.108977281,0.090629363,0.018777379,0.364933981,0.282325461,0.785117847
 11/20  13:00:00,0.855927324,4.375571507,0,3.653708581,0.097829773,0.097829773,0.097829773,0.090629363,0.018777379,0.355773214,0.277569596,0.702742875
 11/20  14:00:00,0.827633099,4.175250601,0,3.501645692,0.093758218,0.093758218,0.093758218,0.090629363,0.018777379,0.321952343,0.287167797,0.653823698
 11/20  15:00:00,0.830442434,4.090498681,0,3.464431276,0.092761784,0.092761784,0.092761784,0.101291641,0.020986482,0.296716788,0.303337739,0.605172347
 11/20  16:00:00,0.908377421,4.079661965,0,3.446268213,0.09227546,0.09227546,0.09227546,0.143940752,0.02982291,0.306790856,0.320199443,0.611337196
 11/20  17:00:00,1.15514877,3.997184674,0,3.301114489,0.0883889,0.0883889,0.0883889,0.26122581,0.054123048,0.35732319,0.378739822,0.669981144
 11/20  18:00:00,1.589525592,4.784580679,0,3.957484704,0.105963523,0.105963523,0.105963523,0.46380916,0.096096026,0.448200529,0.460108355,0.79540196
 11/20  19:00:00,1.792739677,3.928459859,0,2.982962077,0.079870219,0.079870219,0.079870219,0.634405538,0.131441695,0.402135423,0.499538802,0.911087647
 11/20  20:00:00,1.689728353,3.689411199,0,2.723888522,0.072933402,0.072933402,0.072933402,0.634405538,0.131441695,0.319977444,0.515622274,0.930004652
 11/20  21:00:00,1.609543085,3.593349621,0,2.69522952,0.072166044,0.072166044,0.072166044,0.586425287,0.12150073,0.280754343,0.533348681,0.861381013
 11/20  22:00:00,1.472938426,3.610062737,0,2.796424228,0.07487558,0.07487558,0.07487558,0.495795925,0.102723337,0.263298624,0.520896961,0.777757143
 11/20  23:00:00,1.203918786,3.774459518,0,3.099057426,0.082978727,0.082978727,0.082978727,0.367848589,0.076214096,0.21075981,0.450769564,0.644351368
 11/20  24:00:00,0.946465931,3.88627769,0,3.359174157,0.089943475,0.089943475,0.089943475,0.255894671,0.053018496,0.140550925,0.391710364,0.500121032
 11/21  01:00:00,0.691268817,4.109306265,0,3.739683371,0.100131789,0.100131789,0.100131789,0.133278474,0.027613807,0.090892612,0.324004135,0.347304256
 11/21  02:00:00,0.59348562,4.280076511,0,3.981930368,0.106618067,0.106618067,0.106618067,0.079967085,0.016568276,0.07666173,0.298322463,0.277596556
 11/21  03:00:00,0.545639515,4.274081568,0,3.995178407,0.106972789,0.106972789,0.106972789,0.05331139,0.01104552,0.064098165,0.294863651,0.258591829
 11/21  04:00:00,0.532597124,4.217430703,0,3.93334292,0.105317115,0.105317115,0.105317115,0.05331139,0.01104552,0.056862021,0.290713078,0.26406236
 11/21  05:00:00,0.533156194,4.314310469,0,3.975389478,0.106442931,0.106442931,0.106442931,0.05331139,0.01104552,0.067277,0.279731353,0.31965203
 11/21  06:00:00,0.583189622,4.50007243,0,3.915655381,0.104843523,0.104843523,0.104843523,0.058642536,0.012150073,0.080047784,0.312157707,0.562914438
 11/21  07:00:00,0.731590818,4.759573514,0,3.717714013,0.099543549,0.099543549,0.099543549,0.101291641,0.020986482,0.133753612,0.360667534,1.017015348
 11/21  08:00:00,0.971707841,5.226892462,0,4.058365474,0.108664653,0.108664653,0.108664653,0.197252142,0.040868427,0.211338342,0.383236277,1.142128215
 11/21  09:00:00,0.942314154,4.814659536,0,3.682991805,0.098613846,0.098613846,0.098613846,0.191921003,0.039763875,0.272663295,0.324004135,1.109349093
 11/21  10:00:00,0.847095044,4.510897044,0,3.482382099,0.093242426,0.093242426,0.093242426,0.10662278,0.022091034,0.334037085,0.27575372,1.009519979
 11/21  11:00:00,0.871896733,5.246439157,0,4.335832674,0.116093968,0.116093968,0.116093968,0.090629363,0.018777379,0.348809033,0.282238991,0.891164786
 11/21  12:00:00,0.866240128,4.324045904,0,3.519114181,0.094225945,0.094225945,0.094225945,0.090629363,0.018777379,0.364933981,0.282325461,0.78548407
 11/21  13:00:00,0.841231093,3.827045705,0,3.104839412,0.083133542,0.083133542,0.083133542,0.090629363,0.018777379,0.355773214,0.277569596,0.703086243
 11/21  14:00:00,0.811258919,3.564034798,0,2.890109152,0.077384038,0.077384038,0.077384038,0.090629363,0.018777379,0.321952343,0.287167797,0.654144435
 11/21  15:00:00,0.814115486,3.481043117,0,2.854658733,0.076434836,0.076434836,0.076434836,0.101291641,0.020986482,0.296716788,0.303337739,0.605489325
 11/21  16:00:00,0.891616608,3.454036486,0,2.820291833,0.075514646,0.075514646,0.075514646,0.143940752,0.02982291,0.306790856,0.320199443,0.611688096
 11/21  17:00:00,1.139921954,3.428917802,0,2.732429247,0.073162084,0.073162084,0.073162084,0.26122581,0.054123048,0.35732319,0.378739822,0.670399514
 11/21  18:00:00,1.570358671,4.069205656,0,3.241645961,0.086796602,0.086796602,0.086796602,0.46380916,0.096096026,0.448200529,0.460108355,0.79586568
 11/21  19:00:00,1.798478238,4.143328951,0,3.197283631,0.08560878,0.08560878,0.08560878,0.634405538,0.131441695,0.402135423,0.499538802,0.911635186
 11/21  20:00:00,1.680143007,3.331757321,0,2.365898726,0.063348056,0.063348056,0.063348056,0.634405538,0.131441695,0.319977444,0.515622274,0.930340569
 11/21  21:00:00,1.600106451,3.241350542,0,2.342793761,0.06272941,0.06272941,0.06272941,0.586425287,0.12150073,0.280754343,0.533348681,0.861817693
 11/21  22:00:00,1.463709858,3.265824334,0,2.451759271,0.065647013,0.065647013,0.065647013,0.495795925,0.102723337,0.263298624,0.520896961,0.778183697
 11/21  23:00:00,1.18788595,3.175977696,0,2.500269238,0.06694589,0.06694589,0.06694589,0.367848589,0.076214096,0.21075981,0.450769564,0.644657735
 11/21  24:00:00,0.931903067,3.342594907,0,2.81528593,0.075380611,0.075380611,0.075380611,0.255894671,0.053018496,0.140550925,0.391710364,0.500326476
 11/22  01:00:00,0.67712174,3.581013415,0,3.211323794,0.085984712,0.085984712,0.085984712,0.133278474,0.027613807,0.090892612,0.324004135,0.347370982
 11/22  02:00:00,0.57988277,3.772049735,0,3.473896379,0.093015217,0.093015217,0.093015217,0.079967085,0.016568276,0.07666173,0.298322463,0.277603769
 11/22  03:00:00,0.532385898,3.779093081,0,3.500187461,0.093719173,0.093719173,0.093719173,0.05331139,0.01104552,0.064098165,0.294863651,0.258594289
 11/22  04:00:00,0.523003161,3.859126045,0,3.575031294,0.095723152,0.095723152,0.095723152,0.05331139,0.01104552,0.056862021,0.290713078,0.264069327
 11/22  05:00:00,0.523363685,3.948629692,0,3.609662662,0.096650423,0.096650423,0.096650423,0.05331139,0.01104552,0.067277,0.279731353,0.319698069
 11/22  06:00:00,0.570464282,4.025031514,0,3.440394269,0.092118182,0.092118182,0.092118182,0.058642536,0.012150073,0.080047784,0.312157707,0.563134633
 11/22  07:00:00,0.722736618,4.429491222,0,3.387030757,0.090689349,0.090689349,0.090689349,0.101291641,0.020986482,0.133753612,0.360667534,1.017616312
 11/22  08:00:00,0.95636035,4.654411465,0,3.485173307,0.093317162,0.093317162,0.093317162,0.197252142,0.040868427,0.211338342,0.383236277,1.142839384
 11/22  09:00:00,0.930298427,4.366565812,0,3.234233043,0.086598118,0.086598118,0.086598118,0.191921003,0.039763875,0.272663295,0.324004135,1.110014131
 11/22  10:00:00,0.839123438,4.213727412,0,3.184661668,0.085270821,0.085270821,0.085270821,0.10662278,0.022091034,0.334037085,0.27575372,1.010070778
 11/22  11:00:00,0.855078891,4.61886775,0,3.707726394,0.099276126,0.099276126,0.099276126,0.090629363,0.018777379,0.348809033,0.282238991,0.89169966
 11/22  12:00:00,0.849442647,3.697208235,0,2.891768323,0.077428463,0.077428463,0.077428463,0.090629363,0.018777379,0.364933981,0.282325461,0.785992259
 11/22  13:00:00,0.822029504,3.110347326,0,2.387705895,0.063931953,0.063931953,0.063931953,0.090629363,0.018777379,0.355773214,0.277569596,0.703521381
 11/22  14:00:00,0.792355099,2.858421633,0,2.184096585,0.058480218,0.058480218,0.058480218,0.090629363,0.018777379,0.321952343,0.287167797,0.654543836
 11/22  15:00:00,0.796439984,2.821241924,0,2.194520917,0.058759334,0.058759334,0.058759334,0.101291641,0.020986482,0.296716788,0.303337739,0.605825949
 11/22  16:00:00,0.876226681,2.879634736,0,2.2455148,0.06012472,0.06012472,0.06012472,0.143940752,0.02982291,0.306790856,0.320199443,0.612063379
 11/22  17:00:00,1.123071922,2.800007327,0,2.10312076,0.056312052,0.056312052,0.056312052,0.26122581,0.054123048,0.35732319,0.378739822,0.670797526
 11/22  18:00:00,1.550935744,3.344295858,0,2.51624599,0.067373675,0.067373675,0.067373675,0.46380916,0.096096026,0.448200529,0.460108355,0.796355853
 11/22  19:00:00,1.760501132,2.725527618,0,1.778929341,0.047631674,0.047631674,0.047631674,0.634405538,0.131441695,0.402135423,0.499538802,0.912188142
 11/22  20:00:00,1.65665949,2.455485991,0,1.488845375,0.039864538,0.039864538,0.039864538,0.634405538,0.131441695,0.319977444,0.515622274,0.931122591
 11/22  21:00:00,1.577636068,2.40270369,0,1.503578572,0.040259027,0.040259027,0.040259027,0.586425287,0.12150073,0.280754343,0.533348681,0.86238603
 11/22  22:00:00,1.441412623,2.433554783,0,1.619010737,0.043349777,0.043349777,0.043349777,0.495795925,0.102723337,0.263298624,0.520896961,0.77866268
 11/22  23:00:00,1.169514858,2.490233018,0,1.814152812,0.048574799,0.048574799,0.048574799,0.367848589,0.076214096,0.21075981,0.450769564,0.645029482
 11/22  24:00:00,0.91284958,2.631239296,0,2.103683692,0.056327125,0.056327125,0.056327125,0.255894671,0.053018496,0.140550925,0.391710364,0.500573103
 11/23  01:00:00,0.656273581,2.80249533,0,2.432694812,0.065136553,0.065136553,0.065136553,0.133278474,0.027613807,0.090892612,0.324004135,0.347481879
 11/23  02:00:00,0.557619284,2.940630284,0,2.642408316,0.070751731,0.070751731,0.070751731,0.079967085,0.016568276,0.07666173,0.298322463,0.277672381
 11/23  03:00:00,0.513493153,3.073552596,0,2.794588497,0.074826427,0.074826427,0.074826427,0.05331139,0.01104552,0.064098165,0.294863651,0.258652768
 11/23  04:00:00,0.503827042,3.142991693,0,2.858849004,0.076547033,0.076547033,0.076547033,0.05331139,0.01104552,0.056862021,0.290713078,0.264117265
 11/23  05:00:00,0.50436584,3.239179866,0,2.900138478,0.077652578,0.077652578,0.077652578,0.05331139,0.01104552,0.067277,0.279731353,0.319772427
 11/23  06:00:00,0.555443224,3.464311814,0,2.8793936,0.077097124,0.077097124,0.077097124,0.058642536,0.012150073,0.080047784,0.312157707,0.563415603
 11/23  07:00:00,0.702188586,3.662702541,0,2.619610792,0.070141317,0.070141317,0.070141317,0.101291641,0.020986482,0.133753612,0.360667534,1.018247595
 11/23  08:00:00,0.939294158,4.017768762,0,2.847791774,0.07625097,0.07625097,0.07625097,0.197252142,0.040868427,0.211338342,0.383236277,1.143578215
 11/23  09:00:00,0.911305577,3.658016517,0,2.524895443,0.067605268,0.067605268,0.067605268,0.191921003,0.039763875,0.272663295,0.324004135,1.110802436
 11/23  10:00:00,0.818072232,3.428246177,0,2.398449342,0.064219614,0.064219614,0.064219614,0.10662278,0.022091034,0.334037085,0.27575372,1.01080187
 11/23  11:00:00,0.83399475,3.832010168,0,2.920284036,0.078191985,0.078191985,0.078191985,0.090629363,0.018777379,0.348809033,0.282238991,0.892284436
 11/23  12:00:00,0.836312688,3.2071496,0,2.401395717,0.064298505,0.064298505,0.064298505,0.090629363,0.018777379,0.364933981,0.282325461,0.78630623
 11/23  13:00:00,0.815941257,2.883282956,0,2.160324404,0.057843707,0.057843707,0.057843707,0.090629363,0.018777379,0.355773214,0.277569596,0.703838501
 11/23  14:00:00,0.791121227,2.81260552,0,2.138014396,0.057246346,0.057246346,0.057246346,0.090629363,0.018777379,0.321952343,0.287167797,0.654809913
 11/23  15:00:00,0.791706205,2.644727561,0,2.017725573,0.054025555,0.054025555,0.054025555,0.101291641,0.020986482,0.296716788,0.303337739,0.606106929
 11/23  16:00:00,0.867971237,2.571589168,0,1.937193664,0.051869276,0.051869276,0.051869276,0.143940752,0.02982291,0.306790856,0.320199443,0.612338948
 11/23  17:00:00,1.117348336,2.586611602,0,1.889358488,0.050588466,0.050588466,0.050588466,0.26122581,0.054123048,0.35732319,0.378739822,0.671164073
 11/23  18:00:00,1.542255777,3.020605934,0,2.192069925,0.058693708,0.058693708,0.058693708,0.46380916,0.096096026,0.448200529,0.460108355,0.796841993
 11/23  19:00:00,1.755877105,2.553398795,0,1.606232978,0.043007647,0.043007647,0.043007647,0.634405538,0.131441695,0.402135423,0.499538802,0.912755682
 11/23  20:00:00,1.660330823,2.593143314,0,1.625960913,0.043535872,0.043535872,0.043535872,0.634405538,0.131441695,0.319977444,0.515622274,0.931664376
 11/23  21:00:00,1.580719346,2.518336732,0,1.61873166,0.043342305,0.043342305,0.043342305,0.586425287,0.12150073,0.280754343,0.533348681,0.862865983
 11/23  22:00:00,1.443087666,2.496506381,0,1.681569608,0.045024821,0.045024821,0.045024821,0.495795925,0.102723337,0.263298624,0.520896961,0.779055407
 11/23  23:00:00,1.172347919,2.596356079,0,1.919960869,0.051407859,0.051407859,0.051407859,0.367848589,0.076214096,0.21075981,0.450769564,0.645344486
 11/23  24:00:00,0.917900991,2.820092874,0,2.292341807,0.061378535,0.061378535,0.061378535,0.255894671,0.053018496,0.140550925,0.391710364,0.500768566
 11/24  01:00:00,0.657282752,2.840259179,0,2.470384929,0.066145724,0.066145724,0.066145724,0.133278474,0.027613807,0.090892612,0.324004135,0.347555611
 11/24  02:00:00,0.558305762,2.966354288,0,2.668046622,0.071438209,0.071438209,0.071438209,0.079967085,0.016568276,0.07666173,0.298322463,0.277758079
 11/24  03:00:00,0.512808923,3.048033499,0,2.769034139,0.074142197,0.074142197,0.074142197,0.05331139,0.01104552,0.064098165,0.294863651,0.258688029
