,time,lmp_value,hour,day,month,summary,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
400,2016-01-17 23:00:00,27.36395,23,6,1,Clear,0.0,55.17,55.17,53.77,0.95,1022.33,1.57,189.0,,3.62
401,2016-01-18 00:00:00,34.12172,0,0,1,Clear,0.0,55.22,55.22,53.77,0.95,1022.18,3.13,174.0,,5.76
402,2016-01-18 01:00:00,43.95427,1,0,1,Clear,0.0004,54.89,54.89,52.99,0.93,1021.42,5.14,145.0,,6.96
403,2016-01-18 02:00:00,44.28502,2,0,1,Clear,0.0,55.4,55.4,53.46,0.93,1020.97,4.51,164.0,,8.6
404,2016-01-18 03:00:00,39.34241,3,0,1,Clear,0.0009,55.41,55.41,53.65,0.94,1020.92,5.01,150.0,,8.42
405,2016-01-18 04:00:00,39.46019,4,0,1,Overcast,0.0013,55.92,55.92,53.88,0.93,1020.16,3.95,163.0,1.0,8.58
406,2016-01-18 05:00:00,32.83022,5,0,1,Clear,0.0017,55.92,55.92,53.62,0.92,1020.52,5.52,176.0,,8.74
407,2016-01-18 06:00:00,29.70678,6,0,1,Clear,0.0038,56.06,56.06,54.16,0.93,1020.85,6.63,170.0,,8.29
408,2016-01-18 07:00:00,27.04855,7,0,1,Clear,0.0025,56.91,56.91,54.56,0.92,1021.48,5.97,165.0,,6.16
409,2016-01-18 08:00:00,25.48073,8,0,1,Clear,0.015,57.05,57.05,55.7,0.95,1021.75,5.88,154.0,,3.74
410,2016-01-18 09:00:00,23.97155,9,0,1,Clear,0.0122,57.78,57.78,56.1,0.94,1022.41,5.09,145.0,,3.05
411,2016-01-18 10:00:00,23.19319,10,0,1,Overcast,0.003,58.63,58.63,56.47,0.93,1022.65,3.68,184.0,1.0,3.5
412,2016-01-18 11:00:00,23.26896,11,0,1,Partly Cloudy,0.0029,59.88,59.88,57.16,0.91,1022.91,3.9,252.0,0.31,8.23
413,2016-01-18 12:00:00,24.0607,12,0,1,Clear,0.0012,61.18,61.18,55.56,0.82,1022.31,3.7,182.0,,9.11
414,2016-01-18 13:00:00,27.36331,13,0,1,Partly Cloudy,0.0004,61.95,61.95,56.18,0.81,1021.91,3.24,198.0,0.31,9.17
415,2016-01-18 14:00:00,30.36925,14,0,1,Clear,0.0,62.41,62.41,55.15,0.77,1021.64,5.35,284.0,0.0,9.75
416,2016-01-18 15:00:00,34.40862,15,0,1,Clear,0.0,62.4,62.4,56.45,0.81,1021.33,6.13,314.0,0.24,9.49
417,2016-01-18 16:00:00,29.54634,16,0,1,Partly Cloudy,0.0,60.53,60.53,56.29,0.86,1021.3,6.38,272.0,0.27,8.1
418,2016-01-18 17:00:00,28.72938,17,0,1,Clear,0.0,57.68,57.68,55.08,0.91,1021.71,5.01,311.0,0.09,2.3
419,2016-01-18 18:00:00,25.30288,18,0,1,Clear,0.0,57.07,57.07,55.36,0.94,1022.57,5.94,322.0,0.21,2.58
420,2016-01-18 19:00:00,24.03561,19,0,1,Clear,0.0,55.36,55.36,53.96,0.95,1022.28,1.35,249.0,0.1,3.74
421,2016-01-18 20:00:00,22.50733,20,0,1,Clear,0.0022,54.51,54.51,53.11,0.95,1022.27,2.64,225.0,0.0,3.52
422,2016-01-18 21:00:00,22.69062,21,0,1,Partly Cloudy,0.0,54.1,54.1,52.95,0.96,1022.73,1.2,334.0,0.29,5.61
423,2016-01-18 22:00:00,24.24657,22,0,1,Foggy,0.0,53.85,53.85,52.05,0.94,1022.71,2.4,353.0,0.7,1.65
424,2016-01-18 23:00:00,29.22527,23,0,1,Clear,0.0,53.55,53.55,52.17,0.95,1022.91,3.09,165.0,0.0,2.52
425,2016-01-19 00:00:00,32.0978,0,1,1,Clear,0.0,53.29,53.29,51.92,0.95,1022.91,1.79,116.0,0.0,5.23
426,2016-01-19 01:00:00,45.67073,1,1,1,Clear,0.0011,53.1,53.1,51.86,0.96,1022.97,3.02,161.0,0.12,4.18
427,2016-01-19 02:00:00,42.99254,2,1,1,Clear,0.0,53.0,53.0,51.26,0.94,1022.96,4.31,98.0,,7.68
428,2016-01-19 03:00:00,38.04125,3,1,1,Clear,0.0004,53.06,53.06,51.79,0.95,1022.51,2.42,122.0,0.0,6.72
429,2016-01-19 04:00:00,35.73878,4,1,1,Mostly Cloudy,0.0004,53.45,53.45,52.01,0.95,1021.33,2.72,116.0,0.83,5.7
430,2016-01-19 05:00:00,31.35545,5,1,1,Partly Cloudy,0.0,54.37,54.37,52.47,0.93,1021.08,5.96,121.0,0.31,8.68
431,2016-01-19 06:00:00,28.93021,6,1,1,Partly Cloudy,0.0,55.21,55.21,53.26,0.93,1020.98,5.64,157.0,0.31,9.67
432,2016-01-19 07:00:00,27.70358,7,1,1,Clear,0.0016,55.39,55.39,53.38,0.93,1021.08,4.71,147.0,,9.03
433,2016-01-19 08:00:00,24.35035,8,1,1,Clear,0.0054,56.9,56.9,53.4,0.88,1020.96,9.25,153.0,,8.97
434,2016-01-19 09:00:00,23.3085,9,1,1,Clear,0.0079,57.55,57.55,54.54,0.9,1021.36,11.45,149.0,,5.72
435,2016-01-19 10:00:00,22.76127,10,1,1,Breezy and Overcast,0.0118,58.13,58.13,55.38,0.91,1021.59,15.65,170.0,1.0,4.14
436,2016-01-19 11:00:00,22.97621,11,1,1,Light Rain,0.0402,58.67,58.67,55.81,0.9,1021.58,13.21,165.0,,4.01
437,2016-01-19 12:00:00,23.77515,12,1,1,Rain,0.0552,58.14,58.14,55.85,0.92,1021.25,13.71,182.0,,2.22
438,2016-01-19 13:00:00,29.0121,13,1,1,Light Rain,0.0436,59.77,59.8,57.62,0.93,1020.63,12.99,204.0,,3.62
